date,name,position,frequency
2015-11,Peak.Ventures,individual,1
2015-12,Peak.Ventures,venture_capital,3
2016-01,Peak.Ventures,venture_capital,1
2016-06,Peak.Ventures,venture_capital,2
2016-07,Peak.Ventures,venture_capital,1
2014-08,CrunchFund,micro_vc,2
2014-08,CrunchFund,others,1
2014-08,CrunchFund,venture_capital,4
2014-08,CrunchFund,angel_group,1
2014-08,CrunchFund,individual,1
2014-09,CrunchFund,corporate_venture_capital,1
2014-09,CrunchFund,angel_group,1
2014-09,CrunchFund,others,1
2014-09,CrunchFund,accelerator,1
2014-09,CrunchFund,venture_capital,5
2014-09,CrunchFund,individual,1
2014-10,CrunchFund,others,2
2014-10,CrunchFund,venture_capital,12
2014-10,CrunchFund,individual,1
2014-10,CrunchFund,accelerator,1
2014-10,CrunchFund,angel_group,1
2014-10,CrunchFund,micro_vc,2
2014-11,CrunchFund,corporate_venture_capital,2
2014-11,CrunchFund,angel_group,1
2014-11,CrunchFund,accelerator,3
2014-11,CrunchFund,venture_capital,7
2014-11,CrunchFund,micro_vc,1
2014-12,CrunchFund,others,1
2014-12,CrunchFund,venture_capital,4
2014-12,CrunchFund,micro_vc,1
2015-01,CrunchFund,venture_capital,3
2015-02,CrunchFund,others,1
2015-02,CrunchFund,venture_capital,2
2015-02,CrunchFund,micro_vc,2
2015-04,CrunchFund,angel_group,1
2015-04,CrunchFund,others,1
2015-04,CrunchFund,individual,1
2015-04,CrunchFund,accelerator,2
2015-04,CrunchFund,venture_capital,4
2015-04,CrunchFund,micro_vc,1
2015-05,CrunchFund,corporate_venture_capital,1
2015-05,CrunchFund,individual,1
2015-05,CrunchFund,angel_group,3
2015-05,CrunchFund,venture_capital,14
2015-05,CrunchFund,micro_vc,2
2015-06,CrunchFund,micro_vc,1
2015-06,CrunchFund,angel_group,1
2015-06,CrunchFund,accelerator,1
2015-06,CrunchFund,venture_capital,9
2015-06,CrunchFund,individual,2
2015-07,CrunchFund,accelerator,1
2015-07,CrunchFund,venture_capital,2
2015-07,CrunchFund,others,1
2015-08,CrunchFund,venture_capital,1
2015-08,CrunchFund,angel_group,1
2015-08,CrunchFund,individual,1
2015-09,CrunchFund,micro_vc,1
2015-09,CrunchFund,accelerator,1
2015-09,CrunchFund,venture_capital,3
2015-09,CrunchFund,individual,2
2015-10,CrunchFund,accelerator,1
2015-10,CrunchFund,angel_group,2
2015-10,CrunchFund,venture_capital,4
2015-10,CrunchFund,individual,4
2016-02,CrunchFund,angel_group,2
2016-02,CrunchFund,others,2
2016-02,CrunchFund,micro_vc,2
2016-02,CrunchFund,accelerator,1
2016-02,CrunchFund,venture_capital,9
2016-02,CrunchFund,individual,2
2016-03,CrunchFund,micro_vc,2
2016-03,CrunchFund,angel_group,1
2016-03,CrunchFund,venture_capital,3
2016-03,CrunchFund,individual,2
2016-04,CrunchFund,venture_capital,7
2016-05,CrunchFund,individual,1
2014-08,InterWest.Partners,venture_capital,2
2014-10,InterWest.Partners,venture_capital,5
2014-11,InterWest.Partners,venture_capital,1
2014-12,InterWest.Partners,corporate_venture_capital,1
2014-12,InterWest.Partners,venture_capital,2
2015-01,InterWest.Partners,corporate_venture_capital,1
2015-01,InterWest.Partners,venture_capital,3
2015-02,InterWest.Partners,investment_bank,1
2015-02,InterWest.Partners,venture_capital,1
2015-03,InterWest.Partners,venture_capital,2
2015-04,InterWest.Partners,venture_capital,4
2015-04,InterWest.Partners,micro_vc,2
2015-05,InterWest.Partners,venture_capital,1
2015-06,InterWest.Partners,venture_capital,3
2015-07,InterWest.Partners,venture_capital,1
2015-08,InterWest.Partners,venture_capital,1
2015-09,InterWest.Partners,venture_capital,2
2015-09,InterWest.Partners,micro_vc,1
2015-11,InterWest.Partners,others,2
2015-11,InterWest.Partners,venture_capital,1
2016-01,InterWest.Partners,angel_group,1
2016-01,InterWest.Partners,venture_capital,5
2016-02,InterWest.Partners,corporate_venture_capital,1
2016-02,InterWest.Partners,venture_capital,1
2016-03,InterWest.Partners,venture_capital,7
2016-04,InterWest.Partners,venture_capital,5
2016-04,InterWest.Partners,micro_vc,2
2016-05,InterWest.Partners,venture_capital,2
2016-06,InterWest.Partners,venture_capital,1
2014-08,Azure.Capital.Partners,others,1
2014-08,Azure.Capital.Partners,micro_vc,1
2014-11,Azure.Capital.Partners,venture_capital,2
2015-02,Azure.Capital.Partners,others,2
2015-02,Azure.Capital.Partners,venture_capital,9
2015-02,Azure.Capital.Partners,micro_vc,1
2015-03,Azure.Capital.Partners,venture_capital,1
2015-06,Azure.Capital.Partners,others,1
2015-06,Azure.Capital.Partners,venture_capital,3
2015-06,Azure.Capital.Partners,micro_vc,1
2015-07,Azure.Capital.Partners,others,1
2015-07,Azure.Capital.Partners,venture_capital,2
2015-07,Azure.Capital.Partners,individual,1
2015-08,Azure.Capital.Partners,venture_capital,1
2015-11,Azure.Capital.Partners,others,1
2015-11,Azure.Capital.Partners,venture_capital,5
2015-11,Azure.Capital.Partners,individual,1
2016-02,Azure.Capital.Partners,accelerator,1
2016-02,Azure.Capital.Partners,venture_capital,3
2016-03,Azure.Capital.Partners,corporate_venture_capital,1
2016-03,Azure.Capital.Partners,accelerator,2
2016-03,Azure.Capital.Partners,venture_capital,1
2016-03,Azure.Capital.Partners,others,1
2016-05,Azure.Capital.Partners,venture_capital,2
2014-08,General.Catalyst.Partners,investment_bank,1
2014-08,General.Catalyst.Partners,others,1
2014-08,General.Catalyst.Partners,venture_capital,2
2014-09,General.Catalyst.Partners,corporate_venture_capital,2
2014-09,General.Catalyst.Partners,angel_group,1
2014-09,General.Catalyst.Partners,venture_capital,12
2014-09,General.Catalyst.Partners,micro_vc,1
2014-10,General.Catalyst.Partners,others,1
2014-10,General.Catalyst.Partners,venture_capital,6
2014-10,General.Catalyst.Partners,micro_vc,2
2014-11,General.Catalyst.Partners,accelerator,1
2014-11,General.Catalyst.Partners,venture_capital,6
2014-12,General.Catalyst.Partners,micro_vc,1
2014-12,General.Catalyst.Partners,accelerator,1
2014-12,General.Catalyst.Partners,venture_capital,11
2014-12,General.Catalyst.Partners,others,1
2015-01,General.Catalyst.Partners,corporate_venture_capital,1
2015-01,General.Catalyst.Partners,others,1
2015-01,General.Catalyst.Partners,venture_capital,6
2015-01,General.Catalyst.Partners,individual,1
2015-01,General.Catalyst.Partners,angel_group,2
2015-01,General.Catalyst.Partners,micro_vc,2
2015-02,General.Catalyst.Partners,investment_bank,2
2015-02,General.Catalyst.Partners,corporate_venture_capital,2
2015-02,General.Catalyst.Partners,venture_capital,6
2015-03,General.Catalyst.Partners,corporate_venture_capital,1
2015-03,General.Catalyst.Partners,others,1
2015-03,General.Catalyst.Partners,venture_capital,9
2015-03,General.Catalyst.Partners,micro_vc,1
2015-03,General.Catalyst.Partners,angel_group,1
2015-03,General.Catalyst.Partners,individual,1
2015-04,General.Catalyst.Partners,investment_bank,2
2015-04,General.Catalyst.Partners,others,2
2015-04,General.Catalyst.Partners,venture_capital,19
2015-04,General.Catalyst.Partners,individual,1
2015-04,General.Catalyst.Partners,angel_group,2
2015-04,General.Catalyst.Partners,micro_vc,2
2015-05,General.Catalyst.Partners,accelerator,1
2015-05,General.Catalyst.Partners,venture_capital,3
2015-06,General.Catalyst.Partners,venture_capital,10
2015-06,General.Catalyst.Partners,micro_vc,1
2015-07,General.Catalyst.Partners,micro_vc,2
2015-07,General.Catalyst.Partners,venture_capital,2
2015-07,General.Catalyst.Partners,individual,1
2015-08,General.Catalyst.Partners,others,2
2015-08,General.Catalyst.Partners,individual,4
2015-08,General.Catalyst.Partners,accelerator,1
2015-08,General.Catalyst.Partners,venture_capital,16
2015-08,General.Catalyst.Partners,micro_vc,1
2015-09,General.Catalyst.Partners,venture_capital,5
2015-10,General.Catalyst.Partners,corporate_venture_capital,1
2015-10,General.Catalyst.Partners,angel_group,1
2015-10,General.Catalyst.Partners,individual,3
2015-10,General.Catalyst.Partners,accelerator,1
2015-10,General.Catalyst.Partners,venture_capital,13
2015-10,General.Catalyst.Partners,micro_vc,4
2015-11,General.Catalyst.Partners,investment_bank,1
2015-11,General.Catalyst.Partners,others,1
2015-11,General.Catalyst.Partners,venture_capital,4
2015-11,General.Catalyst.Partners,micro_vc,1
2015-12,General.Catalyst.Partners,investment_bank,1
2015-12,General.Catalyst.Partners,others,1
2015-12,General.Catalyst.Partners,venture_capital,2
2015-12,General.Catalyst.Partners,micro_vc,1
2016-02,General.Catalyst.Partners,investment_bank,1
2016-02,General.Catalyst.Partners,corporate_venture_capital,1
2016-02,General.Catalyst.Partners,others,1
2016-02,General.Catalyst.Partners,venture_capital,9
2016-03,General.Catalyst.Partners,micro_vc,1
2016-03,General.Catalyst.Partners,venture_capital,2
2016-03,General.Catalyst.Partners,individual,1
2016-04,General.Catalyst.Partners,investment_bank,1
2016-04,General.Catalyst.Partners,others,1
2016-04,General.Catalyst.Partners,angel_group,2
2016-04,General.Catalyst.Partners,venture_capital,18
2016-04,General.Catalyst.Partners,micro_vc,1
2016-05,General.Catalyst.Partners,venture_capital,5
2016-05,General.Catalyst.Partners,micro_vc,1
2016-06,General.Catalyst.Partners,venture_capital,1
2016-07,General.Catalyst.Partners,corporate_venture_capital,1
2016-07,General.Catalyst.Partners,individual,1
2016-07,General.Catalyst.Partners,angel_group,1
2016-07,General.Catalyst.Partners,venture_capital,4
2016-07,General.Catalyst.Partners,micro_vc,1
2014-08,Adams.Street.Partners,venture_capital,1
2014-11,Adams.Street.Partners,investment_bank,1
2014-11,Adams.Street.Partners,others,1
2014-11,Adams.Street.Partners,venture_capital,1
2014-12,Adams.Street.Partners,venture_capital,3
2015-04,Adams.Street.Partners,venture_capital,2
2015-06,Adams.Street.Partners,corporate_venture_capital,1
2015-06,Adams.Street.Partners,venture_capital,7
2015-08,Adams.Street.Partners,venture_capital,1
2015-11,Adams.Street.Partners,angel_group,1
2015-12,Adams.Street.Partners,investment_bank,1
2015-12,Adams.Street.Partners,venture_capital,2
2016-01,Adams.Street.Partners,others,1
2016-01,Adams.Street.Partners,venture_capital,5
2016-03,Adams.Street.Partners,others,1
2016-03,Adams.Street.Partners,venture_capital,8
2016-05,Adams.Street.Partners,others,1
2016-05,Adams.Street.Partners,venture_capital,2
2016-06,Adams.Street.Partners,venture_capital,2
2014-08,Structure.Capital,venture_capital,2
2014-08,Structure.Capital,individual,1
2014-09,Structure.Capital,venture_capital,4
2014-09,Structure.Capital,individual,5
2014-09,Structure.Capital,accelerator,1
2014-09,Structure.Capital,angel_group,2
2014-09,Structure.Capital,others,2
2014-11,Structure.Capital,micro_vc,1
2014-11,Structure.Capital,accelerator,1
2014-11,Structure.Capital,venture_capital,4
2014-11,Structure.Capital,individual,2
2014-12,Structure.Capital,angel_group,1
2014-12,Structure.Capital,accelerator,1
2014-12,Structure.Capital,venture_capital,1
2014-12,Structure.Capital,individual,2
2015-01,Structure.Capital,individual,4
2015-01,Structure.Capital,angel_group,3
2015-01,Structure.Capital,others,1
2015-01,Structure.Capital,venture_capital,14
2015-01,Structure.Capital,micro_vc,2
2015-02,Structure.Capital,micro_vc,2
2015-02,Structure.Capital,accelerator,1
2015-02,Structure.Capital,venture_capital,2
2015-02,Structure.Capital,individual,2
2015-03,Structure.Capital,angel_group,1
2015-03,Structure.Capital,venture_capital,5
2015-03,Structure.Capital,micro_vc,1
2015-04,Structure.Capital,others,1
2015-04,Structure.Capital,venture_capital,4
2015-04,Structure.Capital,individual,2
2015-05,Structure.Capital,venture_capital,6
2015-05,Structure.Capital,micro_vc,2
2015-06,Structure.Capital,micro_vc,2
2015-06,Structure.Capital,others,1
2015-06,Structure.Capital,venture_capital,8
2015-06,Structure.Capital,individual,3
2015-08,Structure.Capital,accelerator,1
2015-08,Structure.Capital,micro_vc,2
2015-09,Structure.Capital,micro_vc,1
2015-09,Structure.Capital,accelerator,1
2015-09,Structure.Capital,venture_capital,7
2015-09,Structure.Capital,individual,1
2015-11,Structure.Capital,angel_group,1
2015-11,Structure.Capital,venture_capital,4
2016-02,Structure.Capital,venture_capital,1
2016-03,Structure.Capital,accelerator,1
2016-03,Structure.Capital,venture_capital,1
2016-03,Structure.Capital,others,1
2016-04,Structure.Capital,corporate_venture_capital,1
2016-04,Structure.Capital,others,1
2016-04,Structure.Capital,venture_capital,3
2016-04,Structure.Capital,individual,2
2016-06,Structure.Capital,accelerator,1
2016-06,Structure.Capital,venture_capital,3
2016-06,Structure.Capital,micro_vc,1
2014-08,Accel.Partners,investment_bank,3
2014-08,Accel.Partners,corporate_venture_capital,1
2014-08,Accel.Partners,venture_capital,10
2014-08,Accel.Partners,micro_vc,1
2014-09,Accel.Partners,investment_bank,2
2014-09,Accel.Partners,corporate_venture_capital,1
2014-09,Accel.Partners,venture_capital,5
2014-10,Accel.Partners,corporate_venture_capital,1
2014-10,Accel.Partners,others,1
2014-10,Accel.Partners,venture_capital,11
2014-10,Accel.Partners,individual,3
2014-10,Accel.Partners,angel_group,1
2014-10,Accel.Partners,micro_vc,3
2014-11,Accel.Partners,venture_capital,3
2015-01,Accel.Partners,accelerator,1
2015-01,Accel.Partners,others,1
2015-01,Accel.Partners,venture_capital,9
2015-01,Accel.Partners,individual,1
2015-02,Accel.Partners,investment_bank,2
2015-02,Accel.Partners,corporate_venture_capital,2
2015-02,Accel.Partners,others,1
2015-02,Accel.Partners,venture_capital,8
2015-02,Accel.Partners,micro_vc,1
2015-03,Accel.Partners,micro_vc,1
2015-03,Accel.Partners,corporate_venture_capital,1
2015-03,Accel.Partners,others,1
2015-03,Accel.Partners,venture_capital,9
2015-03,Accel.Partners,individual,1
2015-04,Accel.Partners,investment_bank,1
2015-04,Accel.Partners,corporate_venture_capital,1
2015-04,Accel.Partners,others,3
2015-04,Accel.Partners,micro_vc,1
2015-04,Accel.Partners,venture_capital,16
2015-04,Accel.Partners,individual,3
2015-05,Accel.Partners,investment_bank,1
2015-05,Accel.Partners,corporate_venture_capital,1
2015-05,Accel.Partners,others,2
2015-05,Accel.Partners,accelerator,2
2015-05,Accel.Partners,venture_capital,8
2015-05,Accel.Partners,micro_vc,1
2015-06,Accel.Partners,corporate_venture_capital,1
2015-06,Accel.Partners,others,2
2015-06,Accel.Partners,venture_capital,22
2015-06,Accel.Partners,micro_vc,1
2015-07,Accel.Partners,corporate_venture_capital,1
2015-07,Accel.Partners,others,3
2015-07,Accel.Partners,venture_capital,4
2015-07,Accel.Partners,individual,2
2015-08,Accel.Partners,micro_vc,1
2015-08,Accel.Partners,corporate_venture_capital,2
2015-08,Accel.Partners,venture_capital,10
2015-08,Accel.Partners,individual,1
2015-09,Accel.Partners,corporate_venture_capital,3
2015-09,Accel.Partners,others,2
2015-09,Accel.Partners,micro_vc,3
2015-09,Accel.Partners,accelerator,1
2015-09,Accel.Partners,venture_capital,17
2015-09,Accel.Partners,individual,1
2015-10,Accel.Partners,individual,1
2015-10,Accel.Partners,venture_capital,10
2015-10,Accel.Partners,micro_vc,1
2015-11,Accel.Partners,investment_bank,1
2015-11,Accel.Partners,corporate_venture_capital,1
2015-11,Accel.Partners,venture_capital,5
2015-12,Accel.Partners,others,1
2016-01,Accel.Partners,corporate_venture_capital,2
2016-01,Accel.Partners,venture_capital,10
2016-01,Accel.Partners,micro_vc,1
2016-02,Accel.Partners,investment_bank,1
2016-02,Accel.Partners,corporate_venture_capital,2
2016-02,Accel.Partners,venture_capital,5
2016-03,Accel.Partners,corporate_venture_capital,2
2016-03,Accel.Partners,others,2
2016-03,Accel.Partners,venture_capital,6
2016-03,Accel.Partners,accelerator,1
2016-04,Accel.Partners,corporate_venture_capital,2
2016-04,Accel.Partners,angel_group,1
2016-04,Accel.Partners,venture_capital,8
2016-04,Accel.Partners,micro_vc,1
2016-05,Accel.Partners,corporate_venture_capital,1
2016-05,Accel.Partners,accelerator,1
2016-05,Accel.Partners,venture_capital,10
2016-05,Accel.Partners,individual,1
2016-06,Accel.Partners,corporate_venture_capital,1
2016-06,Accel.Partners,others,1
2016-06,Accel.Partners,venture_capital,9
2014-08,Homebrew,venture_capital,5
2014-08,Homebrew,individual,1
2014-08,Homebrew,accelerator,1
2014-08,Homebrew,angel_group,1
2014-08,Homebrew,others,1
2014-09,Homebrew,venture_capital,2
2014-10,Homebrew,others,1
2014-10,Homebrew,venture_capital,3
2014-10,Homebrew,micro_vc,2
2014-11,Homebrew,micro_vc,1
2014-11,Homebrew,venture_capital,5
2014-11,Homebrew,individual,1
2014-12,Homebrew,venture_capital,2
2015-01,Homebrew,micro_vc,2
2015-01,Homebrew,others,1
2015-01,Homebrew,angel_group,1
2015-01,Homebrew,venture_capital,7
2015-01,Homebrew,individual,2
2015-02,Homebrew,venture_capital,4
2015-04,Homebrew,others,2
2015-04,Homebrew,venture_capital,3
2015-04,Homebrew,micro_vc,1
2015-06,Homebrew,micro_vc,1
2015-06,Homebrew,others,1
2015-06,Homebrew,angel_group,1
2015-06,Homebrew,venture_capital,3
2015-06,Homebrew,individual,2
2015-07,Homebrew,venture_capital,2
2015-09,Homebrew,venture_capital,1
2015-11,Homebrew,micro_vc,1
2015-11,Homebrew,venture_capital,5
2015-11,Homebrew,individual,1
2016-01,Homebrew,venture_capital,2
2016-01,Homebrew,micro_vc,1
2016-02,Homebrew,individual,1
2016-02,Homebrew,others,1
2016-02,Homebrew,venture_capital,1
2016-02,Homebrew,angel_group,2
2016-02,Homebrew,micro_vc,1
2016-04,Homebrew,investment_bank,1
2016-04,Homebrew,corporate_venture_capital,1
2016-04,Homebrew,others,1
2016-04,Homebrew,venture_capital,8
2016-04,Homebrew,micro_vc,2
2016-04,Homebrew,angel_group,1
2016-04,Homebrew,individual,1
2016-05,Homebrew,corporate_venture_capital,1
2016-05,Homebrew,venture_capital,3
2016-05,Homebrew,micro_vc,1
2016-06,Homebrew,venture_capital,3
2016-06,Homebrew,micro_vc,1
2016-07,Homebrew,accelerator,1
2016-07,Homebrew,venture_capital,3
2016-07,Homebrew,micro_vc,2
2014-12,RiverPark.Ventures,individual,1
2014-12,RiverPark.Ventures,accelerator,1
2014-12,RiverPark.Ventures,venture_capital,1
2014-12,RiverPark.Ventures,micro_vc,1
2015-01,RiverPark.Ventures,venture_capital,1
2015-03,RiverPark.Ventures,venture_capital,1
2015-04,RiverPark.Ventures,venture_capital,1
2015-05,RiverPark.Ventures,others,1
2015-07,RiverPark.Ventures,venture_capital,1
2015-08,RiverPark.Ventures,accelerator,4
2015-08,RiverPark.Ventures,venture_capital,5
2015-08,RiverPark.Ventures,others,1
2015-09,RiverPark.Ventures,venture_capital,1
2015-10,RiverPark.Ventures,venture_capital,1
2015-11,RiverPark.Ventures,venture_capital,3
2015-11,RiverPark.Ventures,individual,1
2015-12,RiverPark.Ventures,individual,1
2015-12,RiverPark.Ventures,accelerator,1
2015-12,RiverPark.Ventures,venture_capital,2
2015-12,RiverPark.Ventures,micro_vc,2
2016-01,RiverPark.Ventures,accelerator,1
2016-01,RiverPark.Ventures,venture_capital,2
2016-01,RiverPark.Ventures,micro_vc,1
2016-06,RiverPark.Ventures,venture_capital,4
2014-08,e.ventures,venture_capital,2
2014-08,e.ventures,micro_vc,1
2014-09,e.ventures,venture_capital,2
2014-10,e.ventures,investment_bank,1
2014-10,e.ventures,venture_capital,5
2014-10,e.ventures,individual,1
2014-11,e.ventures,venture_capital,1
2014-12,e.ventures,venture_capital,1
2015-01,e.ventures,venture_capital,3
2015-02,e.ventures,venture_capital,3
2015-03,e.ventures,venture_capital,4
2015-03,e.ventures,individual,1
2015-04,e.ventures,micro_vc,1
2015-04,e.ventures,corporate_venture_capital,1
2015-04,e.ventures,venture_capital,12
2015-04,e.ventures,individual,1
2015-05,e.ventures,others,1
2015-05,e.ventures,venture_capital,3
2015-06,e.ventures,corporate_venture_capital,1
2015-06,e.ventures,venture_capital,1
2015-07,e.ventures,venture_capital,3
2015-07,e.ventures,micro_vc,1
2015-08,e.ventures,venture_capital,10
2015-08,e.ventures,accelerator,1
2015-08,e.ventures,angel_group,2
2015-09,e.ventures,venture_capital,2
2015-10,e.ventures,venture_capital,3
2015-12,e.ventures,investment_bank,1
2015-12,e.ventures,venture_capital,1
2016-01,e.ventures,venture_capital,4
2016-01,e.ventures,individual,1
2016-04,e.ventures,venture_capital,7
2016-04,e.ventures,micro_vc,1
2016-05,e.ventures,others,1
2016-05,e.ventures,venture_capital,1
2016-05,e.ventures,individual,1
2016-06,e.ventures,corporate_venture_capital,1
2016-06,e.ventures,others,1
2016-06,e.ventures,venture_capital,4
2016-06,e.ventures,micro_vc,1
2016-07,e.ventures,venture_capital,2
2016-07,e.ventures,individual,1
2014-08,Greycroft.Partners,individual,1
2014-08,Greycroft.Partners,venture_capital,4
2014-08,Greycroft.Partners,micro_vc,4
2014-09,Greycroft.Partners,venture_capital,6
2014-09,Greycroft.Partners,micro_vc,2
2014-10,Greycroft.Partners,investment_bank,1
2014-10,Greycroft.Partners,others,1
2014-10,Greycroft.Partners,venture_capital,4
2014-10,Greycroft.Partners,micro_vc,2
2014-11,Greycroft.Partners,corporate_venture_capital,1
2014-11,Greycroft.Partners,venture_capital,3
2014-11,Greycroft.Partners,individual,1
2014-12,Greycroft.Partners,individual,1
2014-12,Greycroft.Partners,venture_capital,7
2014-12,Greycroft.Partners,micro_vc,4
2015-01,Greycroft.Partners,micro_vc,4
2015-01,Greycroft.Partners,accelerator,1
2015-01,Greycroft.Partners,venture_capital,13
2015-01,Greycroft.Partners,individual,1
2015-02,Greycroft.Partners,investment_bank,1
2015-02,Greycroft.Partners,corporate_venture_capital,2
2015-02,Greycroft.Partners,others,1
2015-02,Greycroft.Partners,venture_capital,5
2015-02,Greycroft.Partners,micro_vc,2
2015-03,Greycroft.Partners,venture_capital,9
2015-03,Greycroft.Partners,micro_vc,2
2015-04,Greycroft.Partners,investment_bank,1
2015-04,Greycroft.Partners,corporate_venture_capital,2
2015-04,Greycroft.Partners,accelerator,1
2015-04,Greycroft.Partners,venture_capital,10
2015-04,Greycroft.Partners,micro_vc,2
2015-05,Greycroft.Partners,investment_bank,1
2015-05,Greycroft.Partners,accelerator,1
2015-05,Greycroft.Partners,others,2
2015-05,Greycroft.Partners,venture_capital,11
2015-05,Greycroft.Partners,micro_vc,2
2015-06,Greycroft.Partners,investment_bank,1
2015-06,Greycroft.Partners,corporate_venture_capital,1
2015-06,Greycroft.Partners,angel_group,1
2015-06,Greycroft.Partners,others,2
2015-06,Greycroft.Partners,micro_vc,2
2015-06,Greycroft.Partners,venture_capital,10
2015-06,Greycroft.Partners,individual,2
2015-07,Greycroft.Partners,venture_capital,3
2015-07,Greycroft.Partners,micro_vc,2
2015-08,Greycroft.Partners,micro_vc,2
2015-08,Greycroft.Partners,corporate_venture_capital,1
2015-08,Greycroft.Partners,venture_capital,8
2015-08,Greycroft.Partners,individual,1
2015-09,Greycroft.Partners,venture_capital,3
2015-09,Greycroft.Partners,micro_vc,1
2015-10,Greycroft.Partners,venture_capital,1
2015-11,Greycroft.Partners,venture_capital,4
2015-12,Greycroft.Partners,corporate_venture_capital,1
2015-12,Greycroft.Partners,venture_capital,1
2016-01,Greycroft.Partners,corporate_venture_capital,1
2016-01,Greycroft.Partners,others,2
2016-01,Greycroft.Partners,venture_capital,12
2016-01,Greycroft.Partners,micro_vc,2
2016-02,Greycroft.Partners,venture_capital,3
2016-03,Greycroft.Partners,corporate_venture_capital,2
2016-03,Greycroft.Partners,venture_capital,3
2016-03,Greycroft.Partners,micro_vc,1
2016-04,Greycroft.Partners,corporate_venture_capital,1
2016-04,Greycroft.Partners,others,2
2016-04,Greycroft.Partners,venture_capital,11
2016-04,Greycroft.Partners,individual,1
2016-04,Greycroft.Partners,angel_group,1
2016-04,Greycroft.Partners,micro_vc,3
2016-05,Greycroft.Partners,accelerator,1
2016-05,Greycroft.Partners,venture_capital,1
2016-05,Greycroft.Partners,micro_vc,2
2016-06,Greycroft.Partners,corporate_venture_capital,1
2016-06,Greycroft.Partners,others,1
2016-06,Greycroft.Partners,venture_capital,5
2016-06,Greycroft.Partners,micro_vc,2
2016-07,Greycroft.Partners,micro_vc,1
2016-07,Greycroft.Partners,corporate_venture_capital,2
2016-07,Greycroft.Partners,venture_capital,5
2016-07,Greycroft.Partners,individual,1
2014-08,Marc.Bell.Ventures,micro_vc,1
2014-08,Marc.Bell.Ventures,angel_group,2
2014-08,Marc.Bell.Ventures,others,2
2014-08,Marc.Bell.Ventures,venture_capital,6
2014-08,Marc.Bell.Ventures,individual,7
2014-09,Marc.Bell.Ventures,others,4
2014-09,Marc.Bell.Ventures,venture_capital,21
2014-09,Marc.Bell.Ventures,individual,7
2014-09,Marc.Bell.Ventures,accelerator,2
2014-09,Marc.Bell.Ventures,angel_group,4
2014-09,Marc.Bell.Ventures,micro_vc,1
2014-10,Marc.Bell.Ventures,angel_group,1
2014-10,Marc.Bell.Ventures,others,5
2014-10,Marc.Bell.Ventures,individual,6
2014-10,Marc.Bell.Ventures,accelerator,3
2014-10,Marc.Bell.Ventures,venture_capital,24
2014-10,Marc.Bell.Ventures,micro_vc,6
2014-11,Marc.Bell.Ventures,individual,2
2014-11,Marc.Bell.Ventures,angel_group,5
2014-11,Marc.Bell.Ventures,accelerator,2
2014-11,Marc.Bell.Ventures,venture_capital,12
2014-11,Marc.Bell.Ventures,others,2
2014-12,Marc.Bell.Ventures,investment_bank,1
2014-12,Marc.Bell.Ventures,angel_group,2
2014-12,Marc.Bell.Ventures,others,4
2014-12,Marc.Bell.Ventures,individual,5
2014-12,Marc.Bell.Ventures,accelerator,1
2014-12,Marc.Bell.Ventures,venture_capital,10
2014-12,Marc.Bell.Ventures,micro_vc,4
2015-01,Marc.Bell.Ventures,corporate_venture_capital,1
2015-01,Marc.Bell.Ventures,others,2
2015-01,Marc.Bell.Ventures,venture_capital,13
2015-01,Marc.Bell.Ventures,accelerator,1
2015-01,Marc.Bell.Ventures,angel_group,3
2015-01,Marc.Bell.Ventures,micro_vc,2
2015-02,Marc.Bell.Ventures,others,1
2015-02,Marc.Bell.Ventures,venture_capital,9
2015-02,Marc.Bell.Ventures,micro_vc,4
2015-02,Marc.Bell.Ventures,accelerator,2
2015-02,Marc.Bell.Ventures,angel_group,2
2015-02,Marc.Bell.Ventures,individual,2
2015-03,Marc.Bell.Ventures,individual,1
2015-03,Marc.Bell.Ventures,angel_group,1
2015-03,Marc.Bell.Ventures,accelerator,1
2015-03,Marc.Bell.Ventures,venture_capital,9
2015-03,Marc.Bell.Ventures,others,3
2015-04,Marc.Bell.Ventures,corporate_venture_capital,1
2015-04,Marc.Bell.Ventures,venture_capital,11
2015-04,Marc.Bell.Ventures,individual,6
2015-04,Marc.Bell.Ventures,accelerator,2
2015-04,Marc.Bell.Ventures,angel_group,2
2015-04,Marc.Bell.Ventures,micro_vc,4
2015-05,Marc.Bell.Ventures,angel_group,2
2015-05,Marc.Bell.Ventures,others,3
2015-05,Marc.Bell.Ventures,micro_vc,2
2015-05,Marc.Bell.Ventures,accelerator,2
2015-05,Marc.Bell.Ventures,venture_capital,5
2015-05,Marc.Bell.Ventures,individual,5
2015-06,Marc.Bell.Ventures,micro_vc,2
2015-06,Marc.Bell.Ventures,angel_group,1
2015-06,Marc.Bell.Ventures,others,3
2015-06,Marc.Bell.Ventures,venture_capital,5
2015-06,Marc.Bell.Ventures,individual,3
2015-08,Marc.Bell.Ventures,venture_capital,2
2015-08,Marc.Bell.Ventures,accelerator,1
2015-08,Marc.Bell.Ventures,angel_group,1
2015-09,Marc.Bell.Ventures,venture_capital,1
2015-09,Marc.Bell.Ventures,individual,1
2014-09,Origin.Ventures,others,1
2014-11,Origin.Ventures,venture_capital,2
2015-02,Origin.Ventures,venture_capital,5
2015-02,Origin.Ventures,micro_vc,1
2015-05,Origin.Ventures,venture_capital,1
